Reaction;iAZ900;iFF708;iLL672;iMM904;iND750;iTO977;Yeast1;Yeast6;Yeast7
umrxn_1554;0;0;0;0;0;0;0;0;1
umrxn_1555;0;0;0;0;0;0;0;0;1
umrxn_1556;0;0;0;0;0;0;0;0;1
umrxn_1557;0;0;0;0;0;0;0;0;1
umrxn_1558;0;0;0;0;0;0;0;0;1
umrxn_1559;0;0;0;0;0;0;0;0;1
umrxn_1560;0;0;0;0;0;0;0;0;1
umrxn_1561;0;0;0;0;0;0;0;0;1
umrxn_1562;0;0;0;0;0;0;0;0;1
umrxn_1563;0;0;0;0;0;0;0;0;1
umrxn_1564;0;0;0;0;0;0;0;0;1
umrxn_1565;0;0;0;0;0;0;0;0;1
umrxn_1566;0;0;0;0;0;0;0;0;1
umrxn_1567;0;0;0;0;0;0;0;0;1
umrxn_1568;0;0;0;0;0;0;0;0;1
umrxn_1569;0;0;0;0;0;0;0;0;1
umrxn_1570;0;0;0;0;0;0;0;0;1
umrxn_1571;0;0;0;0;0;0;0;0;1
umrxn_1572;0;0;0;0;0;0;0;0;1
umrxn_1573;0;0;0;0;0;0;0;0;1
umrxn_1574;0;0;0;0;0;0;0;0;1
umrxn_1575;0;0;0;0;0;0;0;0;1
umrxn_1576;0;0;0;0;0;0;0;0;1
umrxn_1577;0;0;0;0;0;0;0;0;1
umrxn_1578;0;0;0;0;0;0;0;0;1
umrxn_1579;0;0;0;0;0;0;0;0;1
umrxn_1580;0;0;0;0;0;0;0;0;1
umrxn_1581;0;0;0;0;0;0;0;0;1
umrxn_1582;0;0;0;0;0;0;0;0;1
umrxn_1583;0;0;0;0;0;0;0;0;1
umrxn_1584;0;0;0;0;0;0;0;0;1
umrxn_1585;0;0;0;0;0;0;0;0;1
umrxn_1586;0;0;0;0;0;0;0;0;1
umrxn_1587;0;0;0;0;0;0;0;0;1
umrxn_1588;0;0;0;0;0;0;0;0;1
umrxn_1589;0;0;0;0;0;0;0;0;1
umrxn_1590;0;0;0;0;0;0;0;0;1
umrxn_1591;0;0;0;0;0;0;0;0;1
umrxn_1592;0;0;0;0;0;0;0;0;1
umrxn_1593;0;0;0;0;0;0;0;0;1
umrxn_1594;0;0;0;0;0;0;0;0;1
umrxn_1595;0;0;0;0;0;0;0;0;1
umrxn_1596;0;0;0;0;0;0;0;0;1
umrxn_1597;0;0;0;0;0;0;0;0;1
umrxn_1598;0;0;0;0;0;0;0;0;1
umrxn_1599;0;0;0;0;0;0;0;0;1
umrxn_1600;0;0;0;0;0;0;0;0;1
umrxn_1601;0;0;0;0;0;0;0;0;1
umrxn_1602;0;0;0;0;0;0;0;0;1
umrxn_1603;0;0;0;0;0;0;0;0;1
umrxn_1604;0;0;0;0;0;0;0;0;1
umrxn_1605;0;0;0;0;0;0;0;0;1
umrxn_1606;0;0;0;0;0;0;0;0;1
umrxn_1607;0;0;0;0;0;0;0;0;1
umrxn_1608;0;0;0;0;0;0;0;0;1
umrxn_1609;0;0;0;0;0;0;0;0;1
umrxn_1610;0;0;0;0;0;0;0;0;1
umrxn_1611;0;0;0;0;0;0;0;0;1
umrxn_1612;0;0;0;0;0;0;0;0;1
umrxn_1613;0;0;0;0;0;0;0;0;1
umrxn_1614;0;0;0;0;0;0;0;0;1
umrxn_1615;0;0;0;0;0;0;0;0;1
umrxn_1616;0;0;0;0;0;0;0;0;1
umrxn_1617;0;0;0;0;0;0;0;0;1
umrxn_1618;0;0;0;0;0;0;0;0;1
umrxn_1619;0;0;0;0;0;0;0;0;1
umrxn_1620;0;0;0;0;0;0;0;0;1
umrxn_1621;0;0;0;0;0;0;0;0;1
umrxn_1622;0;0;0;0;0;0;0;0;1
umrxn_1623;0;0;0;0;0;0;0;0;1
umrxn_1624;0;0;0;0;0;0;0;0;1
umrxn_1625;0;0;0;0;0;0;0;0;1
umrxn_1626;0;0;0;0;0;0;0;0;1
umrxn_1627;0;0;0;0;0;0;0;0;1
umrxn_1628;0;0;0;0;0;0;0;0;1
umrxn_1629;0;0;0;0;0;0;0;0;1
umrxn_1630;0;0;0;0;0;0;0;0;1
umrxn_1631;0;0;0;0;0;0;0;0;1
umrxn_1632;0;0;0;0;0;0;0;0;1
umrxn_1633;0;0;0;0;0;0;0;0;1
umrxn_1634;0;0;0;0;0;0;0;0;1
umrxn_1635;0;0;0;0;0;0;0;0;1
umrxn_1636;0;0;0;0;0;0;0;0;1
umrxn_1637;0;0;0;0;0;0;0;0;1
umrxn_1638;0;0;0;0;0;0;0;0;1
umrxn_1639;0;0;0;0;0;0;0;0;1
umrxn_1640;0;0;0;0;0;0;0;0;1
umrxn_1641;0;0;0;0;0;0;0;0;1
umrxn_1642;0;0;0;0;0;0;0;0;1
umrxn_1643;0;0;0;0;0;0;0;0;1
umrxn_1644;0;0;0;0;0;0;0;0;1
umrxn_1645;0;0;0;0;0;0;0;0;1
umrxn_1646;0;0;0;0;0;0;0;0;1
umrxn_1647;0;0;0;0;0;0;0;0;1
umrxn_1648;0;0;0;0;0;0;0;0;1
umrxn_1649;0;0;0;0;0;0;0;0;1
umrxn_1650;0;0;0;0;0;0;0;0;1
umrxn_1651;0;0;0;0;0;0;0;0;1
umrxn_1652;0;0;0;0;0;0;0;0;1
umrxn_1653;0;0;0;0;0;0;0;0;1
umrxn_1654;0;0;0;0;0;0;0;0;1
umrxn_1655;0;0;0;0;0;0;0;0;1
umrxn_1656;0;0;0;0;0;0;0;0;1
umrxn_1657;0;0;0;0;0;0;0;0;1
umrxn_1658;0;0;0;0;0;0;0;0;1
umrxn_1659;0;0;0;0;0;0;0;0;1
umrxn_1660;0;0;0;0;0;0;0;0;1
umrxn_1661;0;0;0;0;0;0;0;0;1
umrxn_1662;0;0;0;0;0;0;0;0;1
umrxn_1663;0;0;0;0;0;0;0;0;1
umrxn_1664;0;0;0;0;0;0;0;0;1
umrxn_1665;0;0;0;0;0;0;0;0;1
umrxn_1666;0;0;0;0;0;0;0;0;1
umrxn_1667;0;0;0;0;0;0;0;0;1
umrxn_1668;0;0;0;0;0;0;0;0;1
umrxn_1669;0;0;0;0;0;0;0;0;1
umrxn_1670;0;0;0;0;0;0;0;0;1
umrxn_1671;0;0;0;0;0;0;0;0;1
umrxn_1672;0;0;0;0;0;0;0;0;1
umrxn_1673;0;0;0;0;0;0;0;0;1
umrxn_1674;0;0;0;0;0;0;0;0;1
umrxn_1675;0;0;0;0;0;0;0;0;1
umrxn_1676;0;0;0;0;0;0;0;0;1
umrxn_1677;0;0;0;0;0;0;0;0;1
umrxn_1678;0;0;0;0;0;0;0;0;1
umrxn_1679;0;0;0;0;0;0;0;0;1
umrxn_1680;0;0;0;0;0;0;0;0;1
umrxn_1681;0;0;0;0;0;0;0;0;1
umrxn_1682;0;0;0;0;0;0;0;0;1
umrxn_1683;0;0;0;0;0;0;0;0;1
umrxn_1684;0;0;0;0;0;0;0;0;1
umrxn_1685;0;0;0;0;0;0;0;0;1
umrxn_1686;0;0;0;0;0;0;0;0;1
umrxn_1687;0;0;0;0;0;0;0;0;1
umrxn_1688;0;0;0;0;0;0;0;0;1
umrxn_1689;0;0;0;0;0;0;0;0;1
umrxn_1690;0;0;0;0;0;0;0;0;1
umrxn_1691;0;0;0;0;0;0;0;0;1
umrxn_1692;0;0;0;0;0;0;0;0;1
umrxn_1693;0;0;0;0;0;0;0;0;1
umrxn_1694;0;0;0;0;0;0;0;0;1
umrxn_1695;0;0;0;0;0;0;0;0;1
umrxn_1696;0;0;0;0;0;0;0;0;1
umrxn_1697;0;0;0;0;0;0;0;0;1
umrxn_1698;0;0;0;0;0;0;0;0;1
umrxn_1699;0;0;0;0;0;0;0;0;1
umrxn_1700;0;0;0;0;0;0;0;0;1
umrxn_1701;0;0;0;0;0;0;0;0;1
umrxn_1702;0;0;0;0;0;0;0;0;1
umrxn_1703;0;0;0;0;0;0;0;0;1
umrxn_1704;0;0;0;0;0;0;0;0;1
umrxn_1705;0;0;0;0;0;0;0;0;1
umrxn_1706;0;0;0;0;0;0;0;0;1
umrxn_1707;0;0;0;0;0;0;0;0;1
umrxn_1708;0;0;0;0;0;0;0;0;1
umrxn_1709;0;0;0;0;0;0;0;0;1
umrxn_1710;0;0;0;0;0;0;0;0;1
umrxn_1711;0;0;0;0;0;0;0;0;1
umrxn_1712;0;0;0;0;0;0;0;0;1
umrxn_1713;0;0;0;0;0;0;0;0;1
umrxn_1714;0;0;0;0;0;0;0;0;1
umrxn_1715;0;0;0;0;0;0;0;0;1
umrxn_1716;0;0;0;0;0;0;0;0;1
umrxn_1717;0;0;0;0;0;0;0;0;1
umrxn_1718;0;0;0;0;0;0;0;0;1
umrxn_1719;0;0;0;0;0;0;0;0;1
umrxn_1720;0;0;0;0;0;0;0;0;1
umrxn_1721;0;0;0;0;0;0;0;0;1
umrxn_1722;0;0;0;0;0;0;0;0;1
umrxn_1723;0;0;0;0;0;0;0;0;1
umrxn_1724;0;0;0;0;0;0;0;0;1
umrxn_1725;0;0;0;0;0;0;0;0;1
umrxn_1726;0;0;0;0;0;0;0;0;1
umrxn_1727;0;0;0;0;0;0;0;0;1
umrxn_1728;0;0;0;0;0;0;0;0;1
umrxn_1729;0;0;0;0;0;0;0;0;1
umrxn_1730;0;0;0;0;0;0;0;0;1
umrxn_1731;0;0;0;0;0;0;0;0;1
umrxn_1732;0;0;0;0;0;0;0;0;1
umrxn_1733;0;0;0;0;0;0;0;0;1
umrxn_1734;0;0;0;0;0;0;0;0;1
umrxn_1735;0;0;0;0;0;0;0;0;1
umrxn_1736;0;0;0;0;0;0;0;0;1
umrxn_1737;0;0;0;0;0;0;0;0;1
umrxn_1738;0;0;0;0;0;0;0;0;1
umrxn_1739;0;0;0;0;0;0;0;0;1
umrxn_1740;0;0;0;0;0;0;0;0;1
umrxn_1741;0;0;0;0;0;0;0;0;1
umrxn_1742;0;0;0;0;0;0;0;0;1
umrxn_1743;0;0;0;0;0;0;0;0;1
umrxn_1744;0;0;0;0;0;0;0;0;1
umrxn_1745;0;0;0;0;0;0;0;0;1
umrxn_1746;0;0;0;0;0;0;0;0;1
umrxn_1747;0;0;0;0;0;0;0;0;1
umrxn_1748;0;0;0;0;0;0;0;0;1
umrxn_1749;0;0;0;0;0;0;0;0;1
umrxn_1750;0;0;0;0;0;0;0;0;1
umrxn_1751;0;0;0;0;0;0;0;0;1
umrxn_1752;0;0;0;0;0;0;0;0;1
umrxn_1753;0;0;0;0;0;0;0;0;1
umrxn_1754;0;0;0;0;0;0;0;0;1
umrxn_1755;0;0;0;0;0;0;0;0;1
umrxn_1756;0;0;0;0;0;0;0;0;1
umrxn_1757;0;0;0;0;0;0;0;0;1
umrxn_1758;0;0;0;0;0;0;0;0;1
umrxn_1759;0;0;0;0;0;0;0;0;1
umrxn_1760;0;0;0;0;0;0;0;0;1
umrxn_1761;0;0;0;0;0;0;0;0;1
umrxn_1762;0;0;0;0;0;0;0;0;1
umrxn_1763;0;0;0;0;0;0;0;0;1
umrxn_1764;0;0;0;0;0;0;0;0;1
umrxn_1765;0;0;0;0;0;0;0;0;1
umrxn_1766;0;0;0;0;0;0;0;0;1
umrxn_1767;0;0;0;0;0;0;0;0;1
umrxn_1768;0;0;0;0;0;0;0;0;1
umrxn_1769;0;0;0;0;0;0;0;0;1
umrxn_1770;0;0;0;0;0;0;0;0;1
umrxn_1771;0;0;0;0;0;0;0;0;1
umrxn_1772;0;0;0;0;0;0;0;0;1
umrxn_1773;0;0;0;0;0;0;0;0;1
umrxn_1774;0;0;0;0;0;0;0;0;1
umrxn_1775;0;0;0;0;0;0;0;0;1
umrxn_1776;0;0;0;0;0;0;0;0;1
umrxn_1777;0;0;0;0;0;0;0;0;1
umrxn_1778;0;0;0;0;0;0;0;0;1
umrxn_1779;0;0;0;0;0;0;0;0;1
umrxn_1780;0;0;0;0;0;0;0;0;1
umrxn_1781;0;0;0;0;0;0;0;0;1
umrxn_1782;0;0;0;0;0;0;0;0;1
umrxn_1783;0;0;0;0;0;0;0;0;1
umrxn_1784;0;0;0;0;0;0;0;0;1
umrxn_1785;0;0;0;0;0;0;0;0;1
umrxn_1786;0;0;0;0;0;0;0;0;1
umrxn_1787;0;0;0;0;0;0;0;0;1
umrxn_1788;0;0;0;0;0;0;0;0;1
umrxn_1789;0;0;0;0;0;0;0;0;1
umrxn_1790;0;0;0;0;0;0;0;0;1
umrxn_1791;0;0;0;0;0;0;0;0;1
umrxn_1792;0;0;0;0;0;0;0;0;1
umrxn_1793;0;0;0;0;0;0;0;0;1
umrxn_1794;0;0;0;0;0;0;0;0;1
umrxn_1795;0;0;0;0;0;0;0;0;1
umrxn_1796;0;0;0;0;0;0;0;0;1
umrxn_1797;0;0;0;0;0;0;0;0;1
umrxn_1798;0;0;0;0;0;0;0;0;1
umrxn_1799;0;0;0;0;0;0;0;0;1
umrxn_1800;0;0;0;0;0;0;0;0;1
umrxn_1801;0;0;0;0;0;0;0;0;1
umrxn_1802;0;0;0;0;0;0;0;0;1
umrxn_1803;0;0;0;0;0;0;0;0;1
umrxn_1804;0;0;0;0;0;0;0;0;1
umrxn_1805;0;0;0;0;0;0;0;0;1
umrxn_1806;0;0;0;0;0;0;0;0;1
umrxn_1807;0;0;0;0;0;0;0;0;1
umrxn_1808;0;0;0;0;0;0;0;0;1
umrxn_1809;0;0;0;0;0;0;0;0;1
umrxn_1810;0;0;0;0;0;0;0;0;1
umrxn_1811;0;0;0;0;0;0;0;0;1
umrxn_1812;0;0;0;0;0;0;0;0;1
umrxn_1813;0;0;0;0;0;0;0;0;1
umrxn_1814;0;0;0;0;0;0;0;0;1
umrxn_1815;0;0;0;0;0;0;0;0;1
umrxn_1816;0;0;0;0;0;0;0;0;1
umrxn_1817;0;0;0;0;0;0;0;0;1
umrxn_1818;0;0;0;0;0;0;0;0;1
umrxn_1819;0;0;0;0;0;0;0;0;1
umrxn_1820;0;0;0;0;0;0;0;0;1
umrxn_1821;0;0;0;0;0;0;0;0;1
umrxn_1822;0;0;0;0;0;0;0;0;1
umrxn_1823;0;0;0;0;0;0;0;0;1
umrxn_1824;0;0;0;0;0;0;0;0;1
umrxn_1825;0;0;0;0;0;0;0;0;1
umrxn_1826;0;0;0;0;0;0;0;0;1
umrxn_1827;0;0;0;0;0;0;0;0;1
umrxn_1828;0;0;0;0;0;0;0;0;1
umrxn_1829;0;0;0;0;0;0;0;0;1
umrxn_1830;0;0;0;0;0;0;0;0;1
umrxn_1831;0;0;0;0;0;0;0;0;1
umrxn_1832;0;0;0;0;0;0;0;0;1
umrxn_1833;0;0;0;0;0;0;0;0;1
umrxn_1834;0;0;0;0;0;0;0;0;1
umrxn_1835;0;0;0;0;0;0;0;0;1
umrxn_1836;0;0;0;0;0;0;0;0;1
umrxn_1837;0;0;0;0;0;0;0;0;1
umrxn_1838;0;0;0;0;0;0;0;0;1
umrxn_1839;0;0;0;0;0;0;0;0;1
umrxn_1840;0;0;0;0;0;0;0;0;1
umrxn_1841;0;0;0;0;0;0;0;0;1
umrxn_1842;0;0;0;0;0;0;0;0;1
umrxn_1843;0;0;0;0;0;0;0;0;1
umrxn_1844;0;0;0;0;0;0;0;0;1
umrxn_1845;0;0;0;0;0;0;0;0;1
umrxn_1846;0;0;0;0;0;0;0;0;1
umrxn_1847;0;0;0;0;0;0;0;0;1
umrxn_1848;0;0;0;0;0;0;0;0;1
umrxn_1849;0;0;0;0;0;0;0;0;1
umrxn_1850;0;0;0;0;0;0;0;0;1
umrxn_1851;0;0;0;0;0;0;0;0;1
umrxn_1852;0;0;0;0;0;0;0;0;1
umrxn_1853;0;0;0;0;0;0;0;0;1
umrxn_1854;0;0;0;0;0;0;0;0;1
umrxn_1855;0;0;0;0;0;0;0;0;1
umrxn_1856;0;0;0;0;0;0;0;0;1
umrxn_1857;0;0;0;0;0;0;0;0;1
umrxn_1858;0;0;0;0;0;0;0;0;1
umrxn_1859;0;0;0;0;0;0;0;0;1
umrxn_1860;0;0;0;0;0;0;0;0;1
umrxn_1861;0;0;0;0;0;0;0;0;1
umrxn_1862;0;0;0;0;0;0;0;0;1
umrxn_1863;0;0;0;0;0;0;0;0;1
umrxn_1864;0;0;0;0;0;0;0;0;1
umrxn_1865;0;0;0;0;0;0;0;0;1
umrxn_1866;0;0;0;0;0;0;0;0;1
umrxn_1867;0;0;0;0;0;0;0;0;1
umrxn_1868;0;0;0;0;0;0;0;0;1
umrxn_1869;0;0;0;0;0;0;0;0;1
umrxn_1870;0;0;0;0;0;0;0;0;1
umrxn_1871;0;0;0;0;0;0;0;0;1
umrxn_1872;0;0;0;0;0;0;0;0;1
umrxn_1873;0;0;0;0;0;0;0;0;1
umrxn_1874;0;0;0;0;0;0;0;0;1
umrxn_1875;0;0;0;0;0;0;0;0;1
umrxn_1876;0;0;0;0;0;0;0;0;1
umrxn_1877;0;0;0;0;0;0;0;0;1
umrxn_1878;0;0;0;0;0;0;0;0;1
umrxn_1879;0;0;0;0;0;0;0;0;1
umrxn_1880;0;0;0;0;0;0;0;0;1
umrxn_1881;0;0;0;0;0;0;0;0;1
umrxn_1882;0;0;0;0;0;0;0;0;1
umrxn_1883;0;0;0;0;0;0;0;0;1
umrxn_1884;0;0;0;0;0;0;0;0;1
umrxn_1885;0;0;0;0;0;0;0;0;1
umrxn_1886;0;0;0;0;0;0;0;0;1
umrxn_1887;0;0;0;0;0;0;0;0;1
umrxn_1888;0;0;0;0;0;0;0;0;1
umrxn_1889;0;0;0;0;0;0;0;0;1
umrxn_1890;0;0;0;0;0;0;0;0;1
umrxn_1891;0;0;0;0;0;0;0;0;1
umrxn_1892;0;0;0;0;0;0;0;0;1
umrxn_1893;0;0;0;0;0;0;0;0;1
umrxn_1894;0;0;0;0;0;0;0;0;1
umrxn_1895;0;0;0;0;0;0;0;0;1
umrxn_1896;0;0;0;0;0;0;0;0;1
umrxn_1897;0;0;0;0;0;0;0;0;1
umrxn_1898;0;0;0;0;0;0;0;0;1
umrxn_1899;0;0;0;0;0;0;0;0;1
umrxn_1900;0;0;0;0;0;0;0;0;1
umrxn_1901;0;0;0;0;0;0;0;0;1
umrxn_1902;0;0;0;0;0;0;0;0;1
umrxn_1903;0;0;0;0;0;0;0;0;1
umrxn_1904;0;0;0;0;0;0;0;0;1
umrxn_1905;0;0;0;0;0;0;0;0;1
umrxn_1906;0;0;0;0;0;0;0;0;1
umrxn_1907;0;0;0;0;0;0;0;0;1
umrxn_1908;0;0;0;0;0;0;0;0;1
umrxn_1909;0;0;0;0;0;0;0;0;1
umrxn_1910;0;0;0;0;0;0;0;0;1
umrxn_1911;0;0;0;0;0;0;0;0;1
umrxn_1912;0;0;0;0;0;0;0;0;1
umrxn_1913;0;0;0;0;0;0;0;0;1
umrxn_1914;0;0;0;0;0;0;0;0;1
umrxn_1915;0;0;0;0;0;0;0;0;1
umrxn_1916;0;0;0;0;0;0;0;0;1
umrxn_1917;0;0;0;0;0;0;0;0;1
umrxn_1918;0;0;0;0;0;0;0;0;1
umrxn_1919;0;0;0;0;0;0;0;0;1
umrxn_1920;0;0;0;0;0;0;0;0;1
umrxn_1921;0;0;0;0;0;0;0;0;1
umrxn_1922;0;0;0;0;0;0;0;0;1
umrxn_1923;0;0;0;0;0;0;0;0;1
umrxn_1924;0;0;0;0;0;0;0;0;1
umrxn_1925;0;0;0;0;0;0;0;0;1
umrxn_1926;0;0;0;0;0;0;0;0;1
umrxn_1927;0;0;0;0;0;0;0;0;1
umrxn_1928;0;0;0;0;0;0;0;0;1
umrxn_1929;0;0;0;0;0;0;0;0;1
umrxn_1930;0;0;0;0;0;0;0;0;1
